ID	Polarity	Text
237	neu	स्क्रीन पतला और आकार में छोटा जो नोटिफिकेशन देखेने आदि के काम आता है। 
238	neu	नीचे की तरफ बाईं ओर दिया बटन मेन्यू पर जाने और सबसे ऊपर दिया गया बाईं ओर का बटन उसमें से अपनी पसंद और जरूरत का ऑप्शन सेलेक्ट करने के काम आता है। 
239	pos	कुल मिलाकर मार्टिन नोटिफायार क्लासिक परंपरागत घड़ियों की तरह ही दिखता है जो वास्तव लुक के लिए बहुत अच्छा है। 
240	pos	बाजार में अभी उपलब्ध सभी स्मार्टवॉच में जाहिर तौर पर यह सबसे अच्छा दिखने वाला स्मार्टवॉच है।
241	neg	बात जब फीचर की आती है तो लुक की सारी अच्छाइयां कहीं छुप गई लगती हैं। 
242	neu	परंपरागत घडियों की तरह दिखना नोटिफायर की खूबी है लेकिन इसके अलावा और कुछ खास इसमें नजर नहीं आता। 
243	neg	ओएलईडी (OLED) स्क्रीन ऐसे भी बेहद छोटा है जबकि इसे यहां नोटिफिकेशन देखने के लिए बनाया गया है जिसमें कॉल रिसीव कराने के अलावा किसी भी नोटिफिकेशन का आअप जवाब नहीं दे सकते। इसमें एक ‘लीश’ फीचर भी है जो आपका फोन आपके पास न होने पर आपको नोटिफिकेशंस देता है। लीश का यह फोन से आपके दूर रहने का टोटल टाइम भी बताता है। 
244	neu	इसके लिए अपने स्मार्टफोन पर आपको मार्टिन नोटिफायर एप डाउनलोड कर उसे अपने फोन से सिंक करना होता है।
245	neu	वॉच कैमरा शटर बटन की तरह भी काम कर सकता है। 
246	neg	हालांकि मार्टिन नोटिफायर में वास्तविक स्मार्टवॉच कहलाने वाले पर्याप्त फीचर्स नहीं हैं, कई बार इसके वर्तमान फीचर्स में भी कुछ गड़बड़ियां आती हैं। 
247	neg	उदाहरण के लिए, हमारे रेगुलर प्रयोग में इसने एक बार हमें जीमेल और ट्विटर का नोटिफिकेशन नहीं दिया जबकि ये एप इसमें पहले ही सेलेक्टेड थे। 
248	neg	यहां तक कि कई बार फोन पर आया टेक्स्ट मैसेज भी यह नहीं दिखाता।
249	neu	इसके अलावे इसमें आने वाले नोटिफिकेशंस को आप केवल देख सकते हैं, उसका जवाब नहीं दे सकते। 
250	neg	यह भी इसके फंक्शन की एक बड़ी कमी है। 
251	neg	इतना ही नहीं, नोटिफिकेशन पूरी स्क्रीन पर घूमता है और अगर आप 5 सेकंड के विंडो में नोटिफिकेशन मिस कर देते हैं तो इसे देखने के लिए आपको अपने फोन को देखना पड़ेगा। 
252	pos	मोटो 360 की तुलन में यह इसका दूसरा मजबूत पार्ट है। 
253	pos	मात्र एक चार्ज में मार्टिन नोटिफायर 5 दिन चला हालांकि यह बहुत अधिक आश्चर्यचकित करने वाला नहीं है क्योंकि इसमें बहुत सी स्मार्ट एक्टिविटीज हैं ही नहीं। 
254	neg	एप का बैटरी इंडिकेटर बहुत सही जानकारी नहीं देता। 
255	neg	एक बार बैटरी का इंडिकेटर दो दिनों तक चल सकने वाला 67% बैटरी बता रहा था और अचानक यह 30% बताने लगा।
256	pos	एक अच्छी चीज यह है कि इसमें दो बैटरी दिए गए हैं। 
257	neu	एक बटन सेल इसके परंपरागत वॉच फंक्शन के लिए है जबकि दूसरा लाइ-पो (Li-Po) बैटरी स्मार्ट फंक्शन से जुड़ा है।
258	con	मार्टिन नोटिफायर को एक अच्छा दिखने वाला डिवाइस माना जा सकता है लेकिन स्मार्टवॉच के रूप में इसकी कीमत को साबित करने में यह असफल है। 
259	neg	बाजार में यह रु।  7,499 की कीमत में उपभोक्ताओं के लिए उपलब्ध है लेकिन इसकी तुलना में इसमें स्मार्ट फंक्शन कहीं नजर नहीं आते। 
260	neg	इसलिए हमारी राय में अगर आपको सिर्फ एक वॉच चाहिए जिसमें कुछ स्मार्ट फीचर हों तो भी आपको अच्छा लगेगा, तो यह वॉच खरीद सकते हैं लेकिन अगर आपको वास्तव में एक स्मार्टवॉच चाहिए तो यह डील आपके लिए सही साबित नहीं होगी।
261	neg	हालांकि बाजार में उपलब्ध कोई भी स्मार्टवॉच बहुत अच्छा नहीं कहा जा सकता लेकिन मार्टिन नोटिफायर उन सबमें भी बहुत निचले पायदान पर रहते हुए प्रभावशाली स्मार्टवॉच पेश करने की एक और असफल कोशिश ही कही जाएगी। बेशक यह अच्छा दिखता है लेकिन सिर्फ अच्छा दिखने से ही सारे काम नहीं हो सकते।
262	pos	बेहतरीन रूप से डिज़ाइन किया हुआ है। 
263	pos	इतना आरामदायक कि पूरा दिन पहना जा सके ।
264	pos	वायरलेस चार्जिंग है। 
265	neg	ख़राब बैटरी लाइफ है। 
266	neg	सीमित कार्यक्षमता है। 
267	neg	महंगी कीमत है। 
268	pos	अब तक की पहने जा सकने वाले सभी डिवाइस में मोटो 360 की सबसे प्रशंसनीय है। 
269	pos	मोटोरोला ने न केवल इसे खूबसूरती से डिज़ाइन किया है बल्कि इसे तैयार करने में अद्भुत प्रयास का परिचय भी दिया है। 
270	neg	एक उम्दा प्रोडक्ट होने के बावजूद इसमें कुछ ऐसी खामियां है जो निराशाजनक है। 
271	neg	घड़ी महंगी तो है ही साथ ही साथ बैटरी लाइफ भी काफी ख़राब है। 
272	neg	इसके फीचर्स और प्रोडक्टिविटी भी कमतर एहसास देते है।
273	pos	मोटो 360 स्मार्टवॉच दिखने में तो काफी कूल है ही साथ ही साथ अपने गोल आकार के डायल डिज़ाइन के साथ यह गूगल के लेटेस्ट एंड्रॉयड प्लेटफार्म पर कंज्यूमर्स को सबसे ज्यादा आकर्षित कर रहा है।
274	pos	यह देखने में एक वर्ग/आयताकार डायल की तुलना में अधिक आकर्षक लगता है। 
275	pos	डायल हालांकि काफी मोटी है और बड़ी लगती है लेकिन यह कलाई पर अच्छी तरह फिट बैठती है। 
276	neu	मुख्य डायल स्टेनलेस स्टील का बना हुआ है और 1। 5 इंच राउंड टचस्क्रीन डिस्प्ले को स्क्रैच प्रूफ गोरिल्ला गिलास 3 से कवर किया गया है। 
277	con	डिस्प्ले की क्वालिटी उच्च स्तर की है पर अगर हम पिक्सल डेंसिटी  (205 पीपीआई) की बात करें तो वो बहुत अच्छा नहीं है। 
278	con	डिस्प्ले भी बहुत कम पर इन सबके बावजूद यह डिवाइस परफेक्ट लगता है। 
279	neu	मोटो 360 साधारण घड़ियों की तरह ही दिखता है। 
280	pos	आप लंबे समय तक इसे पहन सकते हैं। 
281	pos	आइपी67 सर्टिफाइड होने के कारण यह धूल और पानी से भी पूरी तरह सुरक्षित है।
282	neu	आप टेक्स्ट मैसेज को क्विक रिप्लाई भी दे सकते हैं। 
283	pos	वास्तव में वॉच बेहद रेस्पॉंसिव है और हमेशा सही रिजल्ट्स देती है। 
284	neu	कुछ बहुत छोटी कमियां भी हैं लेकिन इन्हें अनदेखा किया जा सकता है। 
285	neu	320एमएएच की बजाय 300 एमएएच बैटरी मालूम पड़ती है जिसकी 300-320 एमएएच की रेंज मोटोरोला ने ही कंफर्म की है। 
286	neu	100% चार्ज के बाद हमने इसे पूरा दिन चलाया। 
287	neu	3-4 दिनों के यूज में हमें पता चला कि यह रेगुलर यूज में लगभग 12 घंटे ही मात्र चल पाता है। 
288	neu	यह ब्राइटनेस मोड आदि को ऑफ करने के बाद था। 
289	neu	एक दिन से ज्यादा यह नहीं चल सकता और अपने स्मार्तफोन के साथ आपको इसे भी हर दिन चार्ज करना पड़ेगा।
290	pos	मोटोरोला 360 डिवाइस अपने आप में बेस्ट कहा जा सकता है क्योंकि इसका लुक बेहद आकर्षक है। 
291	pos	पर्फॉर्मेंस वास्तव में स्मूथ है और डिजाइन बेहद अलग है जो आपको हाथ पर पहनते हुए बहुत कूल लगता है। 
292	neg	पर जब बात रेकमेंडेशन की आती है तो हम इसे खरीदने के सलाह नहीं देंगे। 
293	neg	अभी इसमें फीचर्स बहुत कम हैं और सुधारों की आवश्यकता ज्यादा है। 
294	neg	पर अभी के लिए मोटो 360 के लिए रु।  18,000 खर्च करना कहीं से समझदारी का सौदा नहीं लगता।
295	neu	जहां समार्टवॉच2 का प्राइस है $200 जो सैमसंग गैलेक्सी गियर से 33 पर्सेंट कम है और कई एंड्रोइड फोन्स के साथ काम करती है, वहीं दूसरी तरफ सैमसंग गैलेक्सी का प्राइस है $300 और वो सिर्फ सैमसंग के कुछ ही महंगे फोन्स के साथ ही कम्पैटिबल है। 
296	neu	Sony smartWatch 2 पर मेसेजेस और नोटिफिकेशंस ऐसे कीजिए मैनेज आपकी वॉच पर क्या आए और क्या ना आए ये कंट्रोल करने के लिए फोन पर स्मार्ट कनेक्ट एप डाउनलोड करना होगा।  
297	neu	इस एप से यूजर नोटिफिकेशंस या मेसेजेस कोमैनेज कर सकते हैं।  
298	neu	सैमसंग की यह नई घड़ी गियर वाच के 2। 0 वर्जन के साथ भारतीय बाजार में आई है जिसकी कीमत कंपनी ने 21,500 रुपये रखी है। 
299	neu	अपने पिछले मॉडल गियर के मुकाबले में गियर 2 भी काफी हद तक उसी लुक में आई है। 
300	pos	गियर 2 स्पो‌र्ट्स में 1। 6 इंच का सुपर एमोलेड डिस्प्ले लगा है जो आपको उम्दा रंग व आउटडोर विजिबिलिटी देने में सक्षम साबित होगा। 
301	pos	मेटालिक बॉडी से बनी यह घड़ी आपको एक टिकाऊ सुविधा देने का वादा करती है।
302	pos	गियर 2 स्पो‌र्ट्स को चार्ज करने के लिए कंपनी ने एक माइक्रो यूएसबी डॉक दिया है जो इस घड़ी के हिसाब से आसानी से फिट हो जाता है। 
303	neg	लेकिन विशेषज्ञों की मानें तो इस डिवाइस को बहुत ही ध्यान से रखने की जरूरत है। 
304	pos	इस डिवाइस की मेटालिक बॉडी उसे बाकी डिवाइस से उत्तम बनाती है। 
305	neu	इसके साथ ही कंपनी ने इसे धूल व पानी रहित बनाया है।
306	neu	एक स्मार्टफोन की तुलना में सैमसंग ने गियर 2 स्पो‌र्ट्स में कई सारी विशेषताएं डाली हैं जैसे कि इस डिवाइस पर आप व्हाट्स एप, एसएमएस, ट्विटर, फेसबुक व अन्य चीजें इस्तेमाल कर सकते हैं। 
307	neu	इसके साथ ही डिवाइस के 1। 8 मेगापिक्सल कैमरे की मदद से तस्वीरें भी ले सकते हैं। 
308	neu	यह आधुनिक घड़ी हार्ट सेंसर की मदद से आपके दिल के स्वास्थ्य का भी पता लगाती है।
309	pos	सैमसंग की यह घड़ी कंपनी के सभी गैलेक्सी डिवाइस से लेकर गैलेक्सी ग्रैंड 2 पर भी ब्लूटूथ से जोड़ने पर आसानी से काम करेगी। 
310	neu	यह डिवाइस ब्लूटूथ द्वारा स्मार्टफोन्स से कनेक्ट की जा सकती है, यह एंड्रायड और आइफोन दोनों स्मार्टफोन के साथ कम्पेटिबल है।
311	neu	यूफिट बैंड, यूफिट एप के साथ आता है और एकसाथ मिलकर यूजर्स को स्टेप ट्रेकिंग, स्लिप ट्रेकिंग, डिस्टेंस वॉक और कैलोरी बर्न जैसे फीचर्स देते हैं। 
312	neu	एप यूजर्स को अपने डेटाबेस के साथ, कितनी कैलोरीज वह प्रयुक्त कर चुके हैं, ट्रैक करने देता है, जिनमें भारतीय स्नैक्स और डिशेज भी शामिल है। 
313	neu	स्मार्टफोन बैंड में एक डिस्प्ले फीचर है, जो यूजर्स को इनकमिंग कॉल्स और मेसेज के बारे में बताने के अलावा, समय दिखाता है।
314	neu	यह डिवाइस फिटनेस फोकस करती है और यूजर के सोने के पैटर्न को भी ट्रैक करेगी। 
315	neu	इसे पानी व डस्ट के लिए भी आइपी67 रेटिंग दिया गया है। 
316	neu	आसुस के इस स्मार्टवॉच की बॉडी स्टेनलेस स्टील की बनी है। 
317	neu	इसमें हर्ट रेट मॉनिटर भी लगा है। 
318	neu	आसुस ने एक एप और वेब इंटरफेस भी बनाया है। 
319	neu	इसके उपयोग से यूजर वॉच से एप में डाटा सिंक कर सकते हें। 
320	neu	इस इंटरफेस को आसुस हाइविवो और आसुस हेल्थ केयर भी कहा गया है।
321	neu	यह स्मार्टवॉच अपने एंड्रायड आधारित ओएस पर चलेगी। 
322	pos	मगर क्‍वॉड माउंटेन अलटीमेट वन वॉचबैंड ने आईपॉड नैनो के लिए एक खास तरह की कवरिंग का निमार्ण किया है। 
323	pos	जो आईपॉड को नमी और पानी से दूर रखेगी। 
324	neu	बैंड का बनाने में सिलिकॉन का प्रयोग किया गया है जबकि बैंड की ऊपरी परत स्‍टैंनलेस स्‍टील की बनी हुई है। 
325	pos	जिससे इसकी मजबूती और बढ़ जाती है। 
326	pos	बैंड में आईपॉड नैनों को एडजस्‍ट करने के लिए कई होल बने हुए है जिससे आईपॉड के सभी ऑपशन का आसानी से मैनेज किया जा सकता है।
327	pos	बैंड में सिलिकॉन को प्रयोग मजबूती के कारण नहीं किया गया है बल्कि जिम में या फिर जागिंग करते समय पसीना आने पर बैंड हाथों में चिपकता नहीं है, साथ ही बैंड के नीचे की और इसकी अनोखी डिजाइन वजब हाथों में किसी भी प्रकार की कोई दिक्‍कत नहीं होती।  
328	neu	वॉच बैंड को कंपनी ने रेड, व्‍हाइट, ब्‍लैक, पिंक, आरेंज, ग्रीन और ब्‍लू रंगों के साथ बाजार में पेश किया है, बैंड की लम्‍बाई 9। 5 इंच हैं जो लगभग साभी हाथों में फिट बैठती है।
329	pos	एप्‍पल के प्रोडेक्‍ट पूरे विश्‍व में मशहूर हैं फिर चाहें वो स्‍मार्टफोन हो या फिर कोई अन्‍य एसेसीरीज, एप्‍पल भविष्‍य में कुछ अपने गैजेटों की डिजाइन में काफी बलाव करने पर विचार कर रहा है इसका जीता जाता उदाहरण है एप्‍पल आईवॉच 2 इसे साधारण घड़ी समझने की भूल मत करिएगा क्‍योंकि यह देखने में केवल घड़ी की तरह लगती है मगर आईवॉच किसी स्‍मार्टफोन से कम नहीं। 
330	pos	मशहूर डिजाइन एंटोनियो ने आईवाच 2 की नई डिजाइन तैयार की है, जिसके अनुसार नई आईवॉच 2 में 32 जीबी मैमोरी के साथ वाईफाई, ब्‍लूटूथ और फ्रंट कैमरे की सुविधा भी दी गई होगी। 
331	neu	फ्रंट कैमरे की मदद से यूजर वीडियो कालिंग की सुविधा का लाभ उठा सकेगा। 
332	neu	इसके अलावा एप्‍पल आईवॉच 2 की स्‍क्रीन में मौसम, समय के अलावा कैलेंडर जैसी सूचनाएं यूजर कभी भी देख सकता है। 
333	neu	आईवॉच की मदद से मेल, एसएमएस भी भेजे जा सकते हैं। 
334	pos	एक तरह से यह साधारण फोन से बेहतर काम करेगी। 



